label,clean
0,p7 tricky qualifying prepare tyre carefully push lap wind pick end help ’s bad result team car q3 fight tomorrow let backhand index pointing right
0,flexed bicepsmedium light skin tone portugal vamos carlossainz
1,smile face smile eyesdog facetrophy
1,team dream thank mercede red heart
1,thank guy fold handsmedium dark skin tone
1,legend thank pave way fold handsmedium dark skin tone
1,thanks gary raising handsmedium dark skin tone
1,thank fold handsmedium dark skin tone
1,heart suit
1,raise handsmedium dark skin tone
1,teamlh express grateful say thank heart believe rise emopos
1,privilege work ’m think michael today forever utmost admiration respect ’s truly honour mention sentence
1,ninety win today wild dream today team continuously innovate push barrier game ’m grateful guy journey
1,responsibility educate raise awareness tragedy happen world action recent event nigeria human right crisis hit link endsar backhand index point rightmedium dark skin tone
1,97th pole raise handsmedium dark skin tone track tricky smile face open mouth cold sweat really blow away support weekend nice fan stand teamlh
1,naughty roscoe ’ll word face tear joy
0,oof
0,catch dinner hbu
0,f1 track limit joke weekend bring gravel gt spa ’s track limit hold beer
0,good race cool fight nice management teamfire score good point happy ok handlight skin tonesmile face sunglass imola eo31 portuguese gp
0,good qualify plenty chance tomorrow wet umbrella rain drop dry sun thinking face portuguese gp eo31
0,start hard tire hope start rain end stint really good position long shoot oncoming fistlight skin tone
0,let ’s rain dance man dancingmedium light skin tonecloud raincrosse fingerslight skin tone
0,beautiful rob look sharpppp izzy fun popcorn ufc254
0,rw right think ahead smile face open mouth cold sweat lez boy
0,great fight far just bit pre race therapy ufc254
0,si tenemos mundial semanas han dejado probar cosita recién salidas horno smile face halosmile face halosmile face halo blue heartyellow heartred heart
0,fold handsfolde hand
0,si verdad es estar indy dakar ganar daytona lemans mundial ha sido poco regulero person shrug male sign face tear joy ah vuelvo f1 próximo años nah ver si play menos centro face blow kiss
0,blue heartyellow heartred heart fa karting school
0,sol bici finde thumb
0,great sunday portugal thank raise handsmedium light skin tone
0,today stop pushingeye thank amazing guy car fun imola congrat make history
0,big shout guy rebuilt new car overnight q3 today amazing job thank boy
0,come soon challenge
0,month ago second win season sochi great weekend wait car f2
0,charity auction underway bid paddle decorate sochi lot info right arrow campooch paddleproject
0,late blog post post race reaction right arrow nl6 wearewilliam
0,late blog thought qualify right arrow nl6 wearewilliam
0,lavora duro lotta cresci impara ripeti radio lap like race ear manage end wave hand portugal soon arrow imola f1 formula1 portuguese gp ag99honeybee
0,spingere oltre nostro limite domani avremo alternative oncoming fist need push limit matter ag99honeybee portuguese gp f1 alfaromeorace orlen
1,simply perfect weekend raise hand win absolutely incredible pleasure drive car like ok hand hard work track factory flex bicep big thank team fan support clapping hand spanish gp
1,great qualifying today emopos car rail really enjoyable drive flexed bicep love track fan barcelona great memory tomorrow make flexed bicep
0,definitely expect weekend think podium possible important secure point risk time rest bit focus canada sin duda esperaba fin semana creo podio era posible era importante asegurar punto tomar mayore riesgo vamos descansar poco darle vuelta cosas canadá sp11 spanish gp
0,good progress fp3 manage reflect qualifying feel comfortable complicated objective recover fight podium race pace strong logramo buen progreso fp3 logramos reflejarlo calificación sentí cómodo fue muy complicado objetivo es recuperarnos pelear podio ritmo carrera es muy fuerte sp11 spanish gp
0,rain sweat champagne winking face mucha gracias barcelona emopos
0,double podium mega result big thank team continue push make real progress car oncome fist
0,new day new opportunity look forward race let ’s oncoming fist
0,carrera dura desgracia nuestro ritmo está marcado degradación gestión gomas hemos dado todo seguiremos trabajando nuevo paquete desarrollo coche gracias correr casa siempre es placer backhand index pointing right carlossainz
0,tough race unfortunately pace dictate tyre management degradation ’ll work new package develop car thank ’s pleasure race home backhand index pointing right carlossainz
0,contento p2 condicione han sido fácile hemos exprimido todo coche finde ha terminado tenemos hacer mejor carrera posible mañana apoyo afición nota gracias backhand index pointing right carlossainz
0,happy p2 condition easy extract car weekend need execute good race possible tomorrow support fan make difference thank backhand index pointing right carlossainz
0,white circle sparkle
0,lfgggggg
0,baby lesssgooooo
0,p6 grid tomorrow car feel good play fun
0,p18 barcelona tough day term tire management learn improve oncoming fist f1 spanish gp
0,disappointing qualifying p17 tomorrow push try oncome fist f1 spanish gp
0,hola spain f1 spanish gp
0,gracias españa blue heart hemos dado todo pista ojalá hubiésemos tenido ritmo terminar arriba voy contento punto ha sido muy especial vivir toda experiencia fin semana llegará flexed biceps f1 spain astonmartin
0,good saturday costly mistake lap q1 compromise rest qualifying point sunday ready fight tomorrow score big point team flex bicepsflexed bicep f1 españa astonmartin
0,4th qualifying 10th grid tomorrow bring tomorrow face steam nose
0,pain gain gain hope expect adio
0,good day team hasta pronto
0,p6 hasta mañana lock
0,excited lap w14 let ll test wednesday pirelli test day doughnut msc47
0,saturday barcelona
1,love check link backhand index pointing right dutch gp jumbosuperfriday orangearmy
1,great support weekend realize driving crowd huge boost ’s excited share ticket available exclusively partner jumbo super friday circuit zandvoort
1,finally good fan come support weekend amazing spanish gp
1,definitely smooth day ’ll flex bicep make proud big thank great teammate handshake thank mega job strategy raise hand
1,look weekend far p2 good result course love push end ’ll save tomorrow ’s race oncome fist keeppushe spanish gp
0,perfect loss power disappoint happen course season pace really good stop home red heart forza
0,really good p1 babyy face blow kiss
0,aprovecha mejore descuento fireredsalefire llévate tu colección completa smile face sunglasse backhand index point rightmedium skin tone
0,happy finally spanish podium thank fan love awesome result team focus monaco gp nevergiveup spanish gp
0,struggle perfect lap ’ll start 5th mix win tomorrow flexed bicep spanish gp nevergiveup nos costó encontrar vuelta perfecta arrancamos 5tos tenemos todo pelear mañana carrera nevergiveup
0,good hard race oncoming fist movie camera
0,p3 podium hold max fly today congrat win mega comeback lh thank team result hard work let ’s push flexed bicep
0,good quali year team proud progress ’ve play tomorrow oncoming fist
0,mejor afición año viene mejor flexed bicepsmedium light skin tone carlossainz gradacs55
0,así gusto gente palabra espero pasarais bien flexed bicepsmedium light skin tone
0,domingo muy duro racha viento ha sacado pista curva ha dañado coche dado todo remontar acabar p4 pese falta carga queríamos acabar así charles fuera carrera vamos mónaco backhand index pointing right
0,tough sunday gust wind throw t4 damage car recover cross line p4 despite lack downforce way want finish weekend charles dnf monaco backhand index pointing right
0,vamoss gradacs55 carlossainz
0,p3 struggle bit rear feeling positive upgrade work thank mechanic change chassis overnight fan track pack try fight win tomorrow backhand index pointing right
0,p3 aún sufriendo poco parte atrás positivo carrera mejoras van bien gracias mecánicos cambiar chasis noche todos fans esas tribunas llenas pelearemos intentar ganar mañana backhand index pointing right
0,concentrados quali vamos flexed bicepsmedium light skin tone essereferrari carlossainz
0,yesterday day remind just love sport emotion hit floor end high thrill hard work team start pay make progress wait weekend
0,woop woop awesome smile face sunglasse mega recovery team today vamossss
0,gracias fan come support heat bring race day
0,p8 startgrid tomorrow struggle fail drs qualifying session great promising speed awesome car clapping handslight skin tone haasf1 f1
0,acaba publicar foto
0,blue heart
0,yes position want start gp point tomorrow fight lap race f1 spain españa alpine
0,long afternoon weekend forget floor damage early ruin race just survive onwards monaco ’ll bounce oncoming fist
0,day gary msc47
0,q3 thank team msc47
0,thanks team hard work barca push monaco
0,complimenti
0,bravi ragazzi red circle essereferrari
0,think maximized race result today 2nd fast lap team ’ve huge step ’re want ’ll continue keeppushe spanish gp
0,th race balloon
0,emopos unleashthelion keeppushe spanish gp
0,happy mothersday red heart
0,’m happy qualifying 2nd close track good progress ’ve team flex bicep 1st row good starting position long run turn keeppushe spanish gp
0,quali day flex bicep let ’s ’ve lion face unleashthelion spanish gp
0,perfect race 4th good thank hard work just wait monaco
0,p4 today good let make sunday flexed bicep
0,nice recovery struggle pass ricciardo fast straight ’ll work hard car belong spanish gp chargeon
0,oncoming fist
0,día muy complicado estuve mi mañana regresaremos fuertes flexed bicep tough day sure tomorrow strong spanish gp chargeon
0,gamble strategy today quite pay credit team try different push boundary result come right facing fistleft face fist
